region,origin_coord,destination_coord,datetime,datasource
abpaxnixorxloewqwzvn,POINT (63.5068335362775 78.0723022189924),POINT (56.4889247803015 57.9352756702689),2023-01-19-17:52:19,mtpijygepzgeenhlynpq
ynpgjszzhlktewgzmmax,POINT (32.1932815127656 85.8066705804655),POINT (86.2392352719036 86.8753287720151),2023-01-19-17:52:19,gicbuvxmdnbkmphckrpw
aldongamziozlenjxmlm,POINT (34.2739373018899 25.428919892186),POINT (66.20921114219 59.4593283065328),2023-01-19-17:52:19,lzzwqquythrkgosqnzhp
fvhzcqddokxjaswmfupt,POINT (45.62607461616 25.0774186911633),POINT (98.071398149848 71.6899911831853),2023-01-19-17:52:19,uumhvqdkrcytzfqxgbwp
uvuikbgfuperrkppagjc,POINT (63.7806849141017 62.9795008408347),POINT (96.1389230009485 71.618870213315),2023-01-19-17:52:19,pkpffqkqglvdsqfvnwal
yerwuxrajuoulhupjufh,POINT (48.4119428669554 62.6183390400925),POINT (67.923610452862 14.4085215779778),2023-01-19-17:52:19,incuzhimvktgbhfdqibl
vielwovbyetguvlzwlty,POINT (88.2333526037293 44.9776377213678),POINT (8.9802247806428 81.6310757719286),2023-01-19-17:52:19,ejjntbbltqceqcribfnb
pprrxrsaldzlcypfpqil,POINT (12.2362878866279 93.1697984894737),POINT (22.2553321617261 55.4906343706905),2023-01-19-17:52:19,qvcakisrpjjnetsisfhz
vntedrfyytxkllajxueg,POINT (33.3307031525109 64.7634124470911),POINT (38.6936935452429 41.1530629223456),2023-01-19-17:52:19,srivjdjekpgsfogmqirc
iilpzerclxbrtgrsxpto,POINT (3.0794316908362 29.0873603929474),POINT (66.7864741656896 86.0487663037559),2023-01-19-17:52:19,erywbziwtzhnspwyjuqu
cxfajczropaveznknauv,POINT (28.8243729268803 93.6523797940644),POINT (29.8336971895786 91.7287750248338),2023-01-19-17:52:19,qtbmmeyfmhcopsolkavv
llswlcnvxujpbwyhwnlb,POINT (50.7070537140934 85.542664640313),POINT (36.6866939911169 59.7327898515102),2023-01-19-17:52:19,actiefjufhnwdwvrrthk
pvlfsvgzruasbvtcbvgj,POINT (5.0953574092843 1.4151516820751),POINT (55.0149876168647 45.5551752504643),2023-01-19-17:52:19,codjokdjlokvcpoqqtdy
lsuckuylskhymlngtzxd,POINT (88.4342087837712 50.4628529194755),POINT (98.8378951986375 50.3543773202131),2023-01-19-17:52:19,zfvgvtqokrmwaravfeis
uphwwssrfqtxaengcwvc,POINT (37.6933095824595 16.408959172571),POINT (80.2822391606419 25.4529427567507),2023-01-19-17:52:19,kopzbhdjkkjthcntykof
mrsmacjhxcdafsefymio,POINT (52.730207867529 24.9184149845725),POINT (86.2408692292145 84.3685381548186),2023-01-19-17:52:19,zskufcpbzygylyhlkmba
piqebzriqkfrjpxrupkt,POINT (63.1852202816776 54.7344930611573),POINT (76.9999612967921 39.9604870981366),2023-01-19-17:52:19,pmpodcunwqlagihtomcf
rhnnwwvsxnrnrpvvnosk,POINT (91.8348765102645 39.0057259124271),POINT (90.0839373869272 68.902909812541),2023-01-19-17:52:19,votjqtsxnlqghwxvroob
imzucidhhodvrwsvdplh,POINT (28.8406140496823 44.4005336377497),POINT (16.4999560158779 18.350186734429),2023-01-19-17:52:19,vhrigotqcxoaiqwyojoy
utadveczlyovvzunbcsb,POINT (12.641001364889 60.6820772217242),POINT (77.0890624344281 47.5806955440741),2023-01-19-17:52:19,ttszbvgllelvrtjuwrji
ishtiqpswrnebprrikzf,POINT (31.0471354671627 34.8049195019549),POINT (77.5688175779289 29.9702263464162),2023-01-19-17:52:19,dsdvjaefgvfygavlskbm
osyricijtigackutspbu,POINT (39.5510004289548 3.6485975345294),POINT (95.6933583926896 67.8950803697053),2023-01-19-17:52:19,qfbfcluqqdnypiwfycpe
wtkdcjaiybaatnphxsqg,POINT (74.9696265546285 96.3084137709998),POINT (74.3704133123906 7.2625545246895),2023-01-19-17:52:19,zsdcmreznqwnsbqlwxsu
genruvrlsrqksligqgst,POINT (22.9797890835248 96.9763743686043),POINT (20.6473447908082 67.8597561734094),2023-01-19-17:52:19,lbtmjlnursktuhoyanel
jsaapumqcbkbuscvknri,POINT (28.1118505539376 28.9486317102495),POINT (31.3022469190437 27.5171910751621),2023-01-19-17:52:19,uwmzccfpvwfzifzbgndt
muxwzibmbduoulogahvt,POINT (10.9841632304279 46.1996494497553),POINT (27.0471579052151 24.8432406339952),2023-01-19-17:52:19,vqjuqefolzunfdywhgty
fixjzpbxpsnbyeppmmfb,POINT (86.8453988229456 75.8513274693736),POINT (72.8380458884486 1.1082816220784),2023-01-19-17:52:19,skfnvioiygtuxprznuyg
nchdhxdtychuqhleqfsc,POINT (47.787770159699 30.8399327147992),POINT (65.0669844787035 23.5597407269288),2023-01-19-17:52:19,emitsbfqwdkjiccrmjjy
jmbszqizhzexpdplzswj,POINT (42.1419818581381 80.4151959294639),POINT (21.5074692162152 30.4820079711304),2023-01-19-17:52:19,csqwnpubsmykijzgkpxb
ynhhstsudghlgwcxgurx,POINT (32.3580059398475 84.8396049561748),POINT (2.4068787305453 47.4584918368422),2023-01-19-17:52:19,swrebktinnloaljjkhnb
ywztzsqqrwzpsftxgtpx,POINT (98.352043376055 29.3779842576438),POINT (65.1606945671494 88.2120356684035),2023-01-19-17:52:19,ldpzlmohmxjlmrqapzzh
vwqyankrnyiveqccjkiw,POINT (22.8194782591388 96.2810702153692),POINT (73.086450219836 74.7540995495505),2023-01-19-17:52:19,nsczgocqspisntcjgygv
ypplqtahjclddqehmibe,POINT (64.0530549857994 80.4546160015919),POINT (14.632455514364 87.26512271279),2023-01-19-17:52:19,wpvbagsqbsmqyemxykaj
hsvhbzspvzuznqmrnixh,POINT (8.4051169225999 64.0470249815602),POINT (21.8859863678798 75.4232121647975),2023-01-19-17:52:19,dskxvdsyudumcwuovwqv
brlnpkuqzbejalqigqie,POINT (38.1942613513752 62.8153625310679),POINT (65.2761178664697 12.2898456850331),2023-01-19-17:52:19,pyktgkzmkmqtcxleeghc
patydmmukrfywzewcuwe,POINT (77.5327920490545 13.0631030758361),POINT (4.6695342577654 15.3749206183496),2023-01-19-17:52:19,qzntglirwyldkipwgimh
mmgfxouhorotjwvsyhea,POINT (54.4842252159201 94.2541763320661),POINT (68.9475111034366 57.305831088188),2023-01-19-17:52:19,btdvgvvlzikwuxxgvdeh
ppjyseadffmsljihtvjv,POINT (15.1937002833628 7.7033041842156),POINT (33.9502969833395 33.2051361061298),2023-01-19-17:52:19,nmvqedojyulstzwovsgi
gbdovlgmtvzumfwngbfc,POINT (60.0817364058798 13.4873469403356),POINT (59.0008035177529 82.9583549113219),2023-01-19-17:52:19,krcmidlwcvxtaiyaabna
mdsvfnjammhjkvqasefs,POINT (41.3696663150348 88.2193353735043),POINT (30.1818078073369 60.0887669925625),2023-01-19-17:52:19,xdgavrqbataclsppsrsn
rumdjnyfwlanvnxfkara,POINT (77.5341634868411 83.836907490152),POINT (42.9509120986839 37.0762059073841),2023-01-19-17:52:19,ubbwyilztfpssalqwkxj
rgthinhvuuqgkbdtgtnv,POINT (67.6975850260208 37.8121204236907),POINT (90.4311466628581 7.4373564412009),2023-01-19-17:52:19,fkhphpmedoihtqhgyudq
pimmnorjdlssgqtqqslt,POINT (97.2724310217798 30.4840956269271),POINT (23.5912196932681 77.8511990697732),2023-01-19-17:52:20,jsmzluyrtllajcwrfemy
onikywpntncljywncpht,POINT (49.4550889086788 14.7624892512192),POINT (96.0691166009275 63.3934381190168),2023-01-19-17:52:20,kvhhahynedtrkgrhaeec
pujizbxcrdqelzhtqgws,POINT (53.9492749153894 56.6055397944301),POINT (1.3280528717546 71.0476241428317),2023-01-19-17:52:20,rbqumnezhayealeqhsaa
qckxjrvtlqujtreufpnw,POINT (27.3182704033814 57.6600232208046),POINT (10.5591914115373 79.7570004308308),2023-01-19-17:52:20,wxloxgacknawlucrogei
vdirtovxhkgqvtjoblbk,POINT (69.3799919264279 62.7087433271055),POINT (47.498775946472 84.3487562607044),2023-01-19-17:52:20,cdwbhmknrdwdvqwyrpif
cuercivblyfvjhbkdidx,POINT (22.9053127213667 5.224131908695),POINT (64.4808431419728 18.9636523726302),2023-01-19-17:52:20,dycvuwkuabjyhejvzikd
pwuivigtwxbgcclaslpk,POINT (81.7372426242586 30.6226703387926),POINT (94.155627897032 54.2216793453436),2023-01-19-17:52:20,agqdfzyafpqddnsiwqhl
sebbvuoluybkdxckiiue,POINT (68.534108140367 17.6965509239612),POINT (44.883731862204 19.3958533074504),2023-01-19-17:52:20,penfqmmnfnvidnhlvjdv
ubcmyobuyazufwynzxhv,POINT (86.0059531304241 5.4708305682694),POINT (87.5232384593025 42.5477709728268),2023-01-19-17:52:20,vtnguejjiydiuodszaru
lxpvhusgwnaxsilkigdk,POINT (40.7525926669513 91.0005948379971),POINT (6.1845494034134 29.5174950476417),2023-01-19-17:52:20,djifpdqfwmwbopoqmuoe
dwxqoiflwnjuwnisqrck,POINT (32.5851055062268 25.2801294451889),POINT (70.7794614776593 15.1966251986054),2023-01-19-17:52:20,mlujkhxabtszyyygmkut
xfrbjcquedvqdcoeexzv,POINT (13.1406177467881 68.02512876976),POINT (1.8351558041628 52.405765369456),2023-01-19-17:52:20,payattjudlnxphuetiao
itfwdxejlovxnkaxgqjo,POINT (19.0143046185905 16.020611934443),POINT (45.2016045986441 6.6402528021215),2023-01-19-17:52:20,pltsnfmubwxsbaabqalc
pdbpxtsyyspoopfpeufv,POINT (78.3643809008623 84.8744096974421),POINT (48.526950882428 21.9450010427293),2023-01-19-17:52:20,ainckqrcptcowzkfqyse
zpsxvbnsqsrbzqwuafun,POINT (59.7683620861464 91.9585360545418),POINT (30.5496646878794 22.0355022743476),2023-01-19-17:52:20,xptgxxluxrmryugzeuwr
yjltomeznrwlxzvdsctd,POINT (1.1004622847289 35.2207833600246),POINT (31.8890906512354 4.5056315897204),2023-01-19-17:52:20,scjqbyxodxwiotfjltle
aiufoygrvmgjghabedno,POINT (6.8521853751702 26.4466787458836),POINT (58.8367538521332 16.7890496498724),2023-01-19-17:52:20,riyyjhwookcukqaelrse
wlukfbtmeattrhrryehf,POINT (10.7657767745419 96.2542814822115),POINT (63.776248969215 95.8515120144448),2023-01-19-17:52:20,sclnxkqvkzbtasbnizvq
nhmlijyonttuoxukimfw,POINT (67.8750531811528 27.2469686027671),POINT (4.7763267830865 90.7759289704385),2023-01-19-17:52:20,rglacbpamslmcjbdjuyu
frdcptenkmuffyznfmoo,POINT (37.6433478181227 9.0993616517357),POINT (29.415265822288 84.850708699561),2023-01-19-17:52:20,jukyauilbvriljqvhuys
trctiatfgfbpijtjyoui,POINT (33.8623445927999 55.2547296905293),POINT (23.9189996584425 13.8693067053667),2023-01-19-17:52:20,vjuhqwqnqqbpexrgnhai
hpbixveptylwfburidqn,POINT (67.3907342440608 70.3566356242462),POINT (36.5926424351437 42.0504500215508),2023-01-19-17:52:20,lfihbedpqfzhkhfnfsrg
aavtyvwmypdmpjaobgyd,POINT (69.8195232125765 18.6915823848936),POINT (88.6939234025878 21.8997610519147),2023-01-19-17:52:20,mcvddbigrmsfpzknrtld
mealucswwbhcqxnnxveu,POINT (47.6106182174778 26.7203636706699),POINT (83.5375611770583 89.4120251274746),2023-01-19-17:52:20,csbrrnveqbgsjmhkntgm
ekyxcbuobndvzapwbghz,POINT (64.8824926473371 66.7647053109502),POINT (9.1711613845433 2.8515374387096),2023-01-19-17:52:20,pbqibxyanjrwhrmkjhdm
tjnzyrchdjejvohdjclk,POINT (45.467061278244 84.3418620955337),POINT (78.9291128210907 69.8145009351074),2023-01-19-17:52:20,qzyrcyscsjxpeyjtnwru
ewfrnxdwerenbteqtytf,POINT (64.7900654979129 60.4831685016451),POINT (83.7797463856416 55.255858592838),2023-01-19-17:52:20,wvzretpmwjqiqcuafocj
senpaeobvebeyfavnhfh,POINT (61.7902201494347 37.0247681291588),POINT (77.0601452727478 39.41222355456),2023-01-19-17:52:20,dhlvjonamaxsvktlfigv
pfwkrpwzcqipuvivnxqu,POINT (65.5687446232423 80.3755134785706),POINT (96.5824921677174 61.0996805128279),2023-01-19-17:52:20,gztdyhiyhyzupzmxzopv
gwezfbpexbakyhysdtfw,POINT (50.8452192052697 24.5905673356901),POINT (50.4732897478543 11.0741985695507),2023-01-19-17:52:20,rcgitsvjtsofwbdhyayc
btgdqldtmvkemgbpsjxb,POINT (19.0434258547434 11.0837584647952),POINT (32.7967895235116 15.8222402316786),2023-01-19-17:52:20,idogzftzvejrylflhcls
mqjmiocptmxmyrntqewq,POINT (4.3696888048243 23.1229860505778),POINT (34.1072118495835 60.778759693796),2023-01-19-17:52:20,mkldjwfjyzeazsvmtggi
xjvbjwlszrnlizcyeuol,POINT (58.2095819707504 59.0653923754942),POINT (55.1874444080056 88.5178981593844),2023-01-19-17:52:20,gqlekgamahrskadvykuo
hkikppuhhputwestyzfk,POINT (55.5157784268585 8.2300982609457),POINT (12.6374716226855 16.8105892983527),2023-01-19-17:52:20,vgvhuyatzcplocmueaaz
nwmsthttarvyhhetvugh,POINT (64.0215652691335 56.7844523548063),POINT (4.0342714428856 80.8429816507069),2023-01-19-17:52:20,plpmwvgeewtgyhljtqbu
julsxyayjyczwjpbsdri,POINT (3.5955098404102 82.6758114938105),POINT (92.938989523811 13.1163461500204),2023-01-19-17:52:20,rlcfwmtbzqijyorfhwcn
ijkaqnzwlpsjlxqyedvx,POINT (95.8917085094994 85.0748830242817),POINT (60.614012162005 40.9019401637237),2023-01-19-17:52:20,hhvpxbkkzllfgzoatppn
rwouszfjgqdzuedtncne,POINT (55.1457799318267 53.4482768696903),POINT (76.1644669898831 78.1083864399227),2023-01-19-17:52:20,ewzccflkbzkslkcdipcn
fspgmtlhgvnohspjqplz,POINT (32.1801709757065 56.1274240170815),POINT (7.1224334437528 55.8348339680773),2023-01-19-17:52:20,aztntlajscqrmjwlchsg
mflrxmoawmffkixzvpos,POINT (11.3904573955994 39.1614153709254),POINT (53.3805279503633 94.7568032498235),2023-01-19-17:52:20,uyrbkdyutaijbnzzpxkq
lnegscceoryafzzqievt,POINT (44.7913544664476 64.6928366106973),POINT (20.0666324779686 67.6634791855679),2023-01-19-17:52:20,vjnsuhksyelxcvqsbhgc
wrlczcxnyvqfkfnklqid,POINT (49.4324560471447 49.0455527736835),POINT (49.6306831586111 26.0844179342085),2023-01-19-17:52:20,zydttwywtggzrwrdkjoj
xjxsovstkcxaswyfxigc,POINT (27.5856731218305 76.1358578923995),POINT (40.9604798919809 2.9036212713615),2023-01-19-17:52:20,ttoiuwekdhglmrxnluyo
tdmotaaqtherukhmxycl,POINT (8.6866728519356 53.5652182813016),POINT (14.5115550138476 97.6039308107876),2023-01-19-17:52:20,nkwzlhcjbfkpaovvnmuh
fgmluxkpqzjgyavoggba,POINT (48.9509776261576 60.931948417066),POINT (45.9665830551581 14.1348566307907),2023-01-19-17:52:20,ibzltkyvpifeytagcqpd
ocftevslbtyntxfullrl,POINT (22.3189255509876 31.1073650854458),POINT (3.1415473404466 53.2389759018748),2023-01-19-17:52:20,pemgtkxcbpcllrxidxei
hzeyfocjupslbtttlxdi,POINT (13.3154050984434 6.5644298080213),POINT (87.1000455932324 70.8574438276888),2023-01-19-17:52:20,irsfacvapkydgisidqsf
ejrngzvsrelayrznahmo,POINT (64.8230655532264 47.2121959779144),POINT (58.1802351014852 55.5344693032429),2023-01-19-17:52:20,wicyhnfwltjodcrsyxdy
gnvqyfwpufluuepathru,POINT (20.7228278165441 29.6957229261331),POINT (36.499932793738 49.2180061489327),2023-01-19-17:52:20,tykluvzphjkxnpfvvtcv
hguryeelanmivbwsigbo,POINT (36.6853715044942 68.8247098590341),POINT (30.3801694467293 20.6593687979897),2023-01-19-17:52:20,tcuhqyttgojnkxbgzdgo
ztcqrtxnblfnifeslfxm,POINT (25.764185015584 16.9837150159993),POINT (16.5776741376008 70.7271966816243),2023-01-19-17:52:20,ixefhnolkmxzvpsynrma
nyumogkyjohqpzkzhgtj,POINT (3.2426425718819 75.7213614255839),POINT (54.1156195547664 73.9892010245883),2023-01-19-17:52:20,jcjtdqbykvxkzvpbykne
xbvhxrodngmzvguudhhi,POINT (31.5919562107544 56.5741307835953),POINT (87.8515626678178 16.8915106955379),2023-01-19-17:52:20,ymzqpojrwwismocuuior
rgokkgvudqupgedhzmkx,POINT (86.1364978315844 51.3399299435461),POINT (62.3795846957843 7.8104063503621),2023-01-19-17:52:20,dxknwctwfydgppvdjphx
cushfkasnytlrwzudeis,POINT (57.8598442402937 69.6805296909048),POINT (6.2348961402277 9.3953994489858),2023-01-19-17:52:20,xpkdywtqggkxtqtorxsf
cbxvnoqggmepdcdxblxm,POINT (92.4900693932344 75.3003073699533),POINT (25.4606951849558 16.1401780640146),2023-01-19-17:52:20,sfxdfuyzfvjohopqlgyx
ffaurinajgekbnhxanry,POINT (92.7767694931349 12.0861569564018),POINT (16.2992845007594 72.1312997305718),2023-01-19-17:52:20,izymobgdqmllfcwvcbsn
rrqzyvdqjkynqmgwyxvs,POINT (36.1812953857794 60.4879780772799),POINT (98.371656504027 46.122543190328),2023-01-19-17:52:20,ilyhjrspxsdaschvgcpg
wynqhqkdfpibucznwjya,POINT (71.8380855319055 92.5015512384959),POINT (94.3134119206655 40.7224190495069),2023-01-19-17:52:20,wmotnlpxdsqmekwcpfsf
spedkuwzkdojocsedbow,POINT (76.2968852941265 74.0466794519553),POINT (49.7013886689898 74.0076417183739),2023-01-19-17:52:20,mbivanltltxxlhwluifh
qcfkafnpwlvdtlxpfxbq,POINT (45.4361557160549 54.6206752520206),POINT (52.9302961058253 93.0899829913888),2023-01-19-17:52:20,ompwtbanjzerusvvornf
fevdystnbalikucqczcm,POINT (37.8246401499631 7.6644636109202),POINT (62.3614015749688 62.4176852550289),2023-01-19-17:52:20,mxkwpiqomtmpjyadcqcs
vncrxqchulijivemyybv,POINT (81.9653599492353 19.3576470630173),POINT (41.167298201433 5.0347415422085),2023-01-19-17:52:20,omadmywzwtuctfyrsalg
qjisftjihtcsuibwbtne,POINT (90.098151402032 11.3749689761388),POINT (95.6687974703785 5.6005079811239),2023-01-19-17:52:20,roxfchrcnaackfhibvxg
kcsvtqocetnmqyeesmnp,POINT (40.6689787892546 52.4365474926336),POINT (64.7916592189731 86.5989305183259),2023-01-19-17:52:20,fumysubshvtwjafvrlhd
dfbhfnvutzibrmoarndt,POINT (2.6153804601267 29.8185711600801),POINT (22.8409491450306 90.3012943035267),2023-01-19-17:52:20,vvfdvcrrfbwtqeofwqrb
yjwueddbqopyzxgeixvq,POINT (46.1839848596375 72.7746074268779),POINT (74.3305393120274 37.2264150383592),2023-01-19-17:52:20,rdazkxywsavxmrzsoriz
iyekuexlnzdekuzcppfu,POINT (91.7379940796183 56.1141267771675),POINT (93.1443639818578 4.3657764038202),2023-01-19-17:52:20,nxmnkidxuujobpdtflxl
oqwrcbnuoejoexxwobso,POINT (58.3701621480405 46.8826080141088),POINT (83.5306688819042 3.5747292796046),2023-01-19-17:52:20,skcjntdpmgzdqedexwbn
zxeexccbrjqkzsojrwle,POINT (89.6338432163664 79.0669305714939),POINT (66.2447991089977 21.902473143646),2023-01-19-17:52:20,ewmkbreishhbefqtgbqu
arvichpvsjtsbpggejgx,POINT (72.0638822394388 60.1012882216545),POINT (38.0849866909062 55.6082585843333),2023-01-19-17:52:20,dyctaqwqvcamlxffnyfj
fzsxajdqykbgiogaqqcl,POINT (43.2271543283513 41.2267366105239),POINT (41.7852895558832 85.5632490516296),2023-01-19-17:52:20,kzdrnuttdszscaeyadka
mtyntwtjpiwzzmllbcmk,POINT (83.9666025692117 8.1866551332912),POINT (59.6399644424329 95.5740200727884),2023-01-19-17:52:20,vhuawcwfqxhbyastveup
qekqvstmnrgprmkvdoti,POINT (92.667509362761 18.9166988931301),POINT (96.4960435279249 15.8772951273234),2023-01-19-17:52:20,vhoxpapovxhhdiueqwvc
hgodvclsvmtpalvnczwp,POINT (28.4819425811007 47.0704963317269),POINT (4.4472424238163 61.4363295241516),2023-01-19-17:52:20,ilfftkxtqhnwtqquarul
mpiydptltoqjwpahhhbv,POINT (90.1274689333807 21.0993633589122),POINT (13.4834702263703 21.4955617969361),2023-01-19-17:52:20,arjyrtflvmmrkhaydbog
fhsuxprvphueozlagksa,POINT (6.6853743166834 8.4955623668776),POINT (69.0484305860412 97.3931874264532),2023-01-19-17:52:20,ichyfhctkvfpzsoilwws
xkfaqoicgfjkcfdkjwdq,POINT (90.3315560560945 23.527700826219),POINT (24.3467062332919 40.6159574175675),2023-01-19-17:52:20,rxbjtlbvtprczgsghtdg
qyqtbxqfytkqgifxrtpr,POINT (89.5680164407954 86.1656402518361),POINT (48.755488469683 53.0506336860319),2023-01-19-17:52:20,cndeehytshgmohxenwqc
jvuripbhwfccgtfuavvi,POINT (72.82208418222 77.9954635807971),POINT (46.5722088828417 55.4483450074207),2023-01-19-17:52:20,gjljvxkpwabcqsqiqsln
kklqabdxaiwmdiqxoyir,POINT (9.2001656311547 53.3076932668924),POINT (55.2087047368975 69.2759214228485),2023-01-19-17:52:20,otutkngdosekdzqlhife
pyfufducfjbitrpimpzr,POINT (83.2482437425635 32.1334436380942),POINT (78.9846184352147 32.6195328732021),2023-01-19-17:52:20,iqvtcubjigjabajtqbos
cedcononfzubqpvwkegl,POINT (44.5049287189454 6.7873036438404),POINT (42.0701382275943 94.0520297519593),2023-01-19-17:52:20,ngvomdkphqrsqoavqonp
gzdsxtbnpqlnweprgfne,POINT (67.3912886517516 41.855670116713),POINT (1.2070760377793 53.8681671603509),2023-01-19-17:52:20,qflmvrwgfqkgwqnkperm
dsfksfegrmkjusgmjsxb,POINT (53.4170837613859 13.0606538173103),POINT (64.2397082074339 55.0889735697439),2023-01-19-17:52:20,rrhlojuszfnwucutbzco
lxdukvzpbsiqqbyimjnn,POINT (49.4744522933534 19.056828283753),POINT (45.3836273609987 5.8965032304561),2023-01-19-17:52:20,dfnyhwfermuoholpxnct
zvvhvxzhelynuhssjlev,POINT (63.379572852797 66.3269664679062),POINT (75.8418326970416 37.8765505930639),2023-01-19-17:52:20,phsizpdmjhymfuewslkp
cbunxjileamuwwsrqjof,POINT (7.1122845639734 57.1937135983277),POINT (26.1783251585047 82.1894490730617),2023-01-19-17:52:20,fnorimzddfqftyswvphp
xelpguoezcehtekzgkzz,POINT (59.81023682451 57.3601857207018),POINT (34.6640504013619 76.3115172374506),2023-01-19-17:52:20,iellogetsptygkubounq
boxdcmtjfoaqklcmaqiy,POINT (20.777652866497 64.7339922761336),POINT (89.1505038075243 58.1599939150585),2023-01-19-17:52:20,qxljgdwabgqocpefpyxh
mndnwnzjjedrxdkutztr,POINT (4.527514407927 77.665879476125),POINT (15.6217752629641 64.3621507878115),2023-01-19-17:52:20,iyaoveftcnzeaoixfglp
wbrofdjxiwtrrezxjthx,POINT (88.6369993456176 69.3247489469831),POINT (30.5693268797008 62.3163328357484),2023-01-19-17:52:20,vevnypwcmmwasjdxkkmq
ehmsjqfhpoatsaaskomb,POINT (10.700732522637 22.0366475469396),POINT (35.7784785777911 18.7828573196847),2023-01-19-17:52:20,movdwmfhzmiyqtodkyja
jycijonyhdzohtbftmkn,POINT (78.7602358615532 35.1623003377939),POINT (33.7717628212144 35.437291355582),2023-01-19-17:52:20,arsnmyhgsewbzccmieog
irotygtbijkzeznxfdxn,POINT (61.8163846153517 38.2584392297323),POINT (86.0793746787219 79.8889707549731),2023-01-19-17:52:20,unurzftqkcxclzyipnky
rdrqjuwqstvtqisbiakx,POINT (39.8721784022259 38.5046130135006),POINT (42.1079673840263 91.5564286976727),2023-01-19-17:52:20,gssnjzutfpdyewwxiwzd
iswhlmujgrdyohagszcd,POINT (65.8475041059817 70.6661111667223),POINT (93.1197674388783 53.925210467625),2023-01-19-17:52:20,audxrvcyqxvmciftemuz
aesstwcrsuwntncwtjrs,POINT (44.1699339795761 89.7032499745228),POINT (82.060750713175 25.7529773650081),2023-01-19-17:52:20,fiwybuecxxnjhrqtypva
ovkalcestwvnptvncswf,POINT (80.8297037882728 73.7298530851056),POINT (61.9329348375575 30.9498047978071),2023-01-19-17:52:20,ayfgvgzheaftlrzxomza
xrbuubzqzjwcezedidfv,POINT (29.3093129119035 81.7578740736277),POINT (29.8829936063787 53.4876274041013),2023-01-19-17:52:20,hqdaxsbrctffafqzdtom
xgxdeaydvggttvbgmktg,POINT (77.9824646199916 83.8523100910734),POINT (29.7094142458484 22.4512755023143),2023-01-19-17:52:20,seluphuhrdcyapjxmvua
caejclsokxudofrmcixb,POINT (98.1310985558287 79.2389987463781),POINT (45.4960342409059 94.454600662444),2023-01-19-17:52:20,ynikbklaxggolddevvwp
yqoufjfyfduhnuuqvkla,POINT (64.5188658596479 94.1041573383301),POINT (2.4127744691598 41.4729215815171),2023-01-19-17:52:20,eedtdgrnzphtdtculyft
ixneqxlrkxpukxgmjqnb,POINT (79.4212472190559 32.4556143465987),POINT (26.1843046610076 60.8228198128879),2023-01-19-17:52:20,iwfpfdrufwctvcdlgaiv
cqazyblfjplqjdiatyuf,POINT (22.7104399456071 3.8129059801177),POINT (79.2445054984897 35.6498460117411),2023-01-19-17:52:20,qdfrnphxjgbvypgeicjp
lxkozzlblvkzyhofgvvz,POINT (75.8714710702264 22.4585094277081),POINT (37.6046344007215 35.8681534331939),2023-01-19-17:52:20,ldsqwjtaxjhqbamkrhbz
vbkdqahydagtaraupecm,POINT (73.0867418120307 37.1821700955374),POINT (85.8086168324286 36.7535238998238),2023-01-19-17:52:20,brqmscmqyglgknqmojkt
