region,origin_coord,destination_coord,datetime,datasource
ytsvqyjduzqgbunlvfyb,POINT (13.2110476629478 57.3122950618541),POINT (19.0421159616165 75.9763581098777),2023-01-19-17:51:03,wdcgcehqoephhwktuewu
otdvotdlbmqzwewxvhxd,POINT (19.5884435203248 58.1153939883749),POINT (10.0816410512475 87.1828043341029),2023-01-19-17:51:03,fsnojzdqinmueqzyqupq
eegaceprujzlvwtzvngp,POINT (34.371700222896 57.8746989740845),POINT (41.5173855206763 21.9948769871508),2023-01-19-17:51:03,clwlesomuazuwfaqiwnq
bwupbfznovwklganuibu,POINT (67.8866081918248 5.9035741300279),POINT (3.5656693442185 87.2523366177856),2023-01-19-17:51:03,ebkcthdukyseojepjige
mlqsekspotjplixjvjcy,POINT (74.047931006536 30.3817370642471),POINT (37.6598731290823 62.3546338004375),2023-01-19-17:51:03,hiemeasyvdjelierowgr
ffdykdyaryiwyzfewqba,POINT (15.0703892627705 46.2834394169344),POINT (41.9269733243501 75.7728580578879),2023-01-19-17:51:03,wiznqattjkalzwnznagh
hztoqnnlzuvpehhyiotk,POINT (27.1469990820261 11.149297474254),POINT (77.5768642219899 53.1231870595804),2023-01-19-17:51:03,qgkiqwcoldqtbdhwxohz
jdyhchjehtszeqxyxudb,POINT (62.4718102549766 81.9544459039566),POINT (52.4804163435974 61.6167384605092),2023-01-19-17:51:03,vmyeezkabpwqsansmdtu
hxpscvbyvoxjnkovlypo,POINT (59.0954598530757 25.0280957210428),POINT (48.4810372137007 96.352759704994),2023-01-19-17:51:03,uiwhnzvolnycbwszhyrb
bnwpcgiyffxakuzpebkt,POINT (91.781111809016 85.1219797516005),POINT (51.0337795836225 53.9422173891686),2023-01-19-17:51:03,pfzmwyrkhrrdkddykpwz
sqduvjjafvxfrtmkrdhv,POINT (43.3148024075271 91.626375859812),POINT (80.5709129149785 12.8178341089325),2023-01-19-17:51:03,hsscnykurczvgrhnnrim
zbwsnvlcgrqzomciptwz,POINT (73.7305085288666 9.3481925666846),POINT (63.081626228366 47.4218339127946),2023-01-19-17:51:03,fjelwpehnkgzbnqvcsaj
flnkixqztfpszjolelmm,POINT (93.9838209536942 85.8386018437798),POINT (36.2071193121829 80.6032839978613),2023-01-19-17:51:03,xwotogbxjerifflanmxx
yzrqfspzcjsunipktvvc,POINT (36.6992195451405 64.3456015216855),POINT (17.5324053453228 12.5454113634154),2023-01-19-17:51:03,lpucuvplgxndhspjchzw
bsxtcjsfrvnblueneeva,POINT (11.7359808798591 74.4901178305982),POINT (65.2942318925863 74.6503158760273),2023-01-19-17:51:03,mbcuxszpxnevctzwcjhb
pnjccprefhybswhpcbha,POINT (25.6377054188405 8.2004681121681),POINT (17.7145782382638 10.8004261663684),2023-01-19-17:51:03,gqbvvdtvhckozfsnijhe
cswsjipdueyjytybywnl,POINT (25.9413129565423 66.6811742727935),POINT (97.7845970737118 40.1609628643536),2023-01-19-17:51:03,vprogzmnkvpgfdngpjvt
vwjwkejgzugchvmhsgot,POINT (9.605061058452 7.1554773864544),POINT (48.0746372397393 81.9312554277628),2023-01-19-17:51:03,mffxeucixockyyrqlojk
wddkxadozmyoaubfkwyv,POINT (29.5456563652571 73.4443840946993),POINT (95.56609477025 82.7065302540896),2023-01-19-17:51:03,lrbcxqqryrjrxtnjzsiu
cjhkmonscscnzyceaeni,POINT (92.3924479647613 29.0417373607292),POINT (34.7746536485703 91.2096637838703),2023-01-19-17:51:03,tjeczchcjxhzdwdcwckr
orsipmrkorprasbjxdcg,POINT (76.9699287416548 13.1648005369843),POINT (75.9830582100675 73.8574854671734),2023-01-19-17:51:03,tqjxgjqkwfqqrdmxuaqb
ysdfqozvyfkphajvxeeg,POINT (77.0473200197069 82.0818240560256),POINT (22.2826167803797 23.7598054131893),2023-01-19-17:51:03,egxbhhwlxmwwtsvmeyqv
lsznnzsljghjgbeyznwb,POINT (96.1979444235564 95.2404121253279),POINT (15.2943840278375 40.6707705452316),2023-01-19-17:51:03,utsavolmokrtoinjsdba
lfqzxehcbgezirmlchtb,POINT (5.5947752515402 18.9983322457128),POINT (31.2709611780525 70.1456433607336),2023-01-19-17:51:03,fkvdhpellrljzitugpwt
jdijwrfigrfueflhojik,POINT (25.6591269041104 28.2331471300972),POINT (29.2177469916575 83.8106072079579),2023-01-19-17:51:03,igsobsnuhdzoxanggcqv
oqjwsundzrgkuugweknj,POINT (7.0188496497004 80.8137684183502),POINT (51.3226142017959 98.7225396282962),2023-01-19-17:51:03,swubrsnnyavemzlbxqll
yobgifsbwafghbnemhlf,POINT (75.271224215175 23.1028804887011),POINT (35.9861074715386 53.44541982491),2023-01-19-17:51:03,dvfxfxmairpkukmfzqec
opavtymhhlratypabqwf,POINT (33.2550624810718 51.1961976418612),POINT (73.6496839169096 36.8669671700083),2023-01-19-17:51:03,ilrrvxwdstenfizgtmwr
lsjxgdrmpmyuhnqxnrvf,POINT (15.371673411345 77.8995469950668),POINT (41.8430129597023 89.2363197003517),2023-01-19-17:51:03,exicmolnrlogycmdxzah
msdjsphdedvbbsoxgmux,POINT (5.5039672579816 6.3287918624796),POINT (90.1372620481841 89.6469374879587),2023-01-19-17:51:03,eaxrktqmczwyzbiumgns
qctxnonsftkgporbyfeh,POINT (4.522492966995 73.8876278746021),POINT (4.1414472579501 58.9911736858823),2023-01-19-17:51:03,tcgvvsoxvcuqqrbjavsi
mtjpzrteukwppkjbtiml,POINT (65.0696010655894 11.9747545551925),POINT (82.5841682770456 72.5825929727431),2023-01-19-17:51:03,daucstzlaybmypddqigz
acudzbexhyjuxupsamzp,POINT (94.3619134125422 82.7041582732865),POINT (60.4791985408883 80.6843828102266),2023-01-19-17:51:03,rftykrnughnrvzmzupjt
nonsmimdvkjzoramwfyz,POINT (30.2839161488255 72.507165332291),POINT (34.2003634535451 10.1875605142606),2023-01-19-17:51:03,cbiqcdywcdtdkhgropep
dqvrljeahbdejwvfvxdj,POINT (86.6920107600023 89.9959706362055),POINT (29.010683199477 92.6888665986138),2023-01-19-17:51:03,jurgxumxclrnaiyrhnys
coxgzdhdquetwqsvpeyt,POINT (68.746234897493 49.3457507342648),POINT (57.5632177481255 69.9742834971243),2023-01-19-17:51:03,dftiyvttxtbphimlpfnb
bcrjemrhdlkhjqdifltb,POINT (55.8120356645979 79.3345140586376),POINT (63.6470245702744 30.6877461539067),2023-01-19-17:51:03,askspdxlezlszrdsmrry
cqbbtuipivekuaohscni,POINT (24.2393530409207 69.9395425245573),POINT (97.9230372159123 78.6495383621931),2023-01-19-17:51:03,yimavxaxjzmudcwfdbum
kgpeuxaeikhuxdonigiq,POINT (42.3752160679125 23.4910259694023),POINT (44.6764760581702 23.6443313272799),2023-01-19-17:51:03,smudbjmxakkaplgnupnf
kolflauqvyrujgjpknba,POINT (85.8917425456413 95.6189309252811),POINT (88.0456857132209 38.5317082923141),2023-01-19-17:51:03,rfuwxjkzohgdpvvkztjy
bftlkxeieclqieyjhyjs,POINT (44.5119477338352 71.8492717732658),POINT (76.2305299249351 35.6378312865536),2023-01-19-17:51:03,beuqfdhegtsztlmdkvmv
ndqqphqwzjowgxifcamp,POINT (14.9556140084953 28.6558520171202),POINT (55.7990691240221 18.4540384809811),2023-01-19-17:51:03,fztzihfyzjhmttwbfibh
gviumppeoonmckwozxgq,POINT (44.3429101864481 74.3072309104436),POINT (49.9046783451795 43.2713268603124),2023-01-19-17:51:03,igyfiluzbgxayoydlvol
ehbvnmvmrsvomevakpro,POINT (6.7184186266023 47.8323229941389),POINT (64.4858445086221 83.1137940626512),2023-01-19-17:51:03,hrnyifebzpyzfemfiabv
xypzwutjwstsgktjhzeu,POINT (60.416509407659 26.0716280141591),POINT (21.6086474816003 57.4545757984095),2023-01-19-17:51:03,jlljwjvpxeyiwsnfqnmm
jmcgxekcpxrnrlryydtc,POINT (8.5093050762 34.3909459841238),POINT (97.877762273801 33.5901395650962),2023-01-19-17:51:03,wguvaomnvspmvgerhngg
aolwbsnvehwahrlehwim,POINT (48.6789280393401 68.403715856754),POINT (73.1322565115245 20.7321938907985),2023-01-19-17:51:03,qzbjatsprhhsbwbusdjk
psvmykrepzaswcqkvcng,POINT (89.2498192530834 33.0802461691781),POINT (73.5114249865171 8.6659219083416),2023-01-19-17:51:03,rczixqdejjenezwgkkhv
gjxyeojdthlhvjsrpugw,POINT (57.6799511224296 85.1544145015414),POINT (48.6244346217791 1.0563228071041),2023-01-19-17:51:03,nktesbxrjuqsjytzvmar
sawpqqqdipflqlgoariz,POINT (3.6573100380292 19.7063097494144),POINT (78.2388099212803 3.5533786580781),2023-01-19-17:51:03,uhkpzadhvaetmtcmmzki
idurkguzrejdusvdextm,POINT (41.792209186565 41.9473864071879),POINT (26.8549608087304 62.2388860614865),2023-01-19-17:51:03,vfixpclugouacsinzndg
debkjcnnmovobcqhwjyl,POINT (32.8510478847155 75.2054824309899),POINT (88.9018927413893 20.2251730572999),2023-01-19-17:51:03,gqdxrftrqsxuctnpziol
epxhfqmjogoahytyfncu,POINT (5.6850180008714 78.8852658414902),POINT (72.6267736509775 78.5536844286718),2023-01-19-17:51:03,jizdzogylyazhlvrtygt
stwqpjcsyrpxgyrbqrxi,POINT (36.0503051218096 92.9722214044652),POINT (94.860167801491 78.441032632785),2023-01-19-17:51:03,tqlrsldrftzifpxbwoqs
mqhrgcwxnqourxktvddc,POINT (73.5190446012939 77.5208407981344),POINT (90.6345432072693 21.1990294169066),2023-01-19-17:51:03,oufwwqfadxqnlrlhswte
raddxeisflygpnfvagbf,POINT (45.2147457479618 2.4476572594056),POINT (42.8918317506537 19.5721548880223),2023-01-19-17:51:03,kclsubxzpzjgrrkbgchp
qhqlnljdtzpjpooeewom,POINT (36.0476103603582 25.9546494923274),POINT (77.9256998555085 12.5665902635835),2023-01-19-17:51:03,qpbtyyqynahwdkozjblr
tvtdvirngsftvdpjnrmc,POINT (84.6174260555221 4.3805006751177),POINT (26.5610272552908 49.0290572236532),2023-01-19-17:51:03,oparfzaxyhckiawunsvp
vlasiecrtofzgatqsesx,POINT (44.3658183866546 60.5899510394048),POINT (79.5454506280188 38.1891304683826),2023-01-19-17:51:03,kewjyregvdkoxouewsgz
xkjzyhlbhojicccbluxe,POINT (63.0402685700494 44.1948910836276),POINT (13.9176948237967 75.069327251342),2023-01-19-17:51:03,gvunjwrsuozbuvfxgwwv
flflxxfgnlrikieyvceu,POINT (15.0505350348263 5.8330452445792),POINT (7.8328167195934 22.4148748194781),2023-01-19-17:51:03,ezpymveerpipytmgpudp
gbtqgvzrmmlueyxkofys,POINT (53.2945859817365 8.8042530101782),POINT (96.5883219935348 75.0577955874118),2023-01-19-17:51:03,bltrttpiaezuyslybmhl
jfmuxuwmqrhqqvhcnzkw,POINT (76.869681924152 82.9785725064842),POINT (37.1389901364225 48.7269289617003),2023-01-19-17:51:03,xyrdlehjjdbqxnghyrai
ydfkgsqrimhpqmkneoxn,POINT (14.7493871193842 84.4064754872364),POINT (64.3136376020969 67.1194394056489),2023-01-19-17:51:03,htzvoyobtkjdbiconjsq
gihpqjcmyrufnhnexkua,POINT (17.4018765493289 77.4445384674243),POINT (86.4930553561115 12.3588694844912),2023-01-19-17:51:03,umbwosqldzfjtwwlcokw
etuuhxipbhhakqlmgsuu,POINT (17.5205054442199 32.7299820475481),POINT (28.8005138640633 61.6526073960133),2023-01-19-17:51:03,augjlyylqurbcxjjyxad
rctrgmhhtohqdqmxpgzo,POINT (16.3359316335542 44.1564261295587),POINT (57.6401901715275 15.6299924208986),2023-01-19-17:51:03,ikfzzabdvskanhxqakwg
jysbgaeloeicrthrsasi,POINT (93.0813751441667 67.3226187285705),POINT (84.7963649266678 48.9562031108973),2023-01-19-17:51:03,vmqngshvtoalnnmuubug
hgdkaywsbtikzgmnkhtn,POINT (53.4546737503015 16.9787509174892),POINT (86.0109608460445 98.8306517268733),2023-01-19-17:51:03,jusmsayxrdwfccrgrmir
gynovbcqlpozuolmflul,POINT (49.6763419430181 94.5197894691769),POINT (38.4808590332704 62.9808891611),2023-01-19-17:51:03,uljekuezvrmbbfpohszg
izjycyqkmkqqjjrdsigj,POINT (94.8582096519946 2.8528923203489),POINT (5.7507664609312 63.3215215217959),2023-01-19-17:51:04,sppjgmanobtrykvyocnd
kjaabzpnokgfovjqkzzs,POINT (70.1656666959209 40.4238379816463),POINT (77.9740084182206 41.9162360190773),2023-01-19-17:51:04,ezcyqixdwfrdgdfyngyb
htpvxwgdjxnfnuzrznbr,POINT (22.2108960408091 47.935938105546),POINT (14.4880220782314 67.3869354425779),2023-01-19-17:51:04,zsqtgjvhabfvrkfiviiu
xajgklpgmwpadobmgrff,POINT (5.0507458534628 84.4328818982788),POINT (9.0279025277855 32.7325843088623),2023-01-19-17:51:04,ikqswzpnrdwbxxresnks
fvejkqkbjetyrcyxppzh,POINT (32.975595723802 96.8115522229347),POINT (82.108309945067 10.1650560535386),2023-01-19-17:51:04,ckqpslzbuuzktagvzgvj
padaqscyvagqmthbfrne,POINT (44.8138613680046 75.1431866464571),POINT (67.9740968065289 34.3964924438391),2023-01-19-17:51:04,dahhhsnfhbiupbiqohit
cqpmgjpaitniuzovfvkl,POINT (82.8001038281674 87.9840073439758),POINT (71.4500919318186 11.3628181741691),2023-01-19-17:51:04,ahbmvjrnubdbjdwbqcvz
iybiyvzcxyjkwsrliyxy,POINT (26.2890245919923 57.1092059614164),POINT (68.0597140524166 60.5767809480307),2023-01-19-17:51:04,kyctcrojsvdxynhylvry
mtoxlgjdvxourcxolczk,POINT (22.2628873608802 61.6418733034538),POINT (18.1120675821017 86.6402172082143),2023-01-19-17:51:04,seyrhqbkzguoyoqjpwig
vxowfvwqifvffeexvjtq,POINT (60.4362155188111 55.1578494532279),POINT (67.5915450068885 81.6443633133947),2023-01-19-17:51:04,imnuvvaalpxxzaarvixw
lvfjyrahcomxyahlmssc,POINT (1.2558218552641 9.2830689947235),POINT (37.8245104797435 93.6016303754993),2023-01-19-17:51:04,cbtdswvhstkhxsoszkdt
yeneptefcmkzioklfwwm,POINT (18.9768473625369 7.8934871844604),POINT (43.3348326426516 18.4941299169951),2023-01-19-17:51:04,bvtwmkzwaiygraelfqpe
ymjbtediwjrzgwbxhlpc,POINT (81.4761081221076 52.1111131318064),POINT (3.017046906921 47.0274336715802),2023-01-19-17:51:04,iapviegeqrjpblbwsdbf
dyqtldizmixmhspzddoz,POINT (95.6614195220501 20.0764155343753),POINT (13.0296227667637 66.0819235688621),2023-01-19-17:51:04,yvxysylidtigcandpkad
lcpjswckcfjfxhfuphdp,POINT (62.3479743525124 85.1170830535708),POINT (93.8426696513651 82.7739437295979),2023-01-19-17:51:04,wwicljhptgdyysvbqeuw
rhzgqqkldnjrdjhmnpvk,POINT (55.9475687349139 72.3941440714827),POINT (21.7468410233132 48.9616461523254),2023-01-19-17:51:04,hrogftlkavhknofqmzvk
xelogrlxtemchsnnwesh,POINT (84.8706832996335 68.5867259523389),POINT (43.0086360690099 60.7664723770841),2023-01-19-17:51:04,eccipftokohgbgtrsnht
wxyjgrtsxorvggkzpatj,POINT (25.7919702012923 85.0842837724392),POINT (86.6593942693664 31.1177832073669),2023-01-19-17:51:04,wkmdtmrxasxpvzemjtwh
jkeasxpbbwsuxhoeiyln,POINT (53.411040874916 11.2090740695773),POINT (96.9450088569992 73.1478445315797),2023-01-19-17:51:04,qkvkqjttzinslyiiezut
ioxmavlnognuorypwsly,POINT (84.0598794440913 82.9431491583339),POINT (89.2620367394098 57.4153191401827),2023-01-19-17:51:04,pqalzmmatuorglwgnyxf
hwoshjneobcnoozxrikp,POINT (85.0624427667023 46.0627582038125),POINT (63.6443671066844 6.0395613525078),2023-01-19-17:51:04,vetiqhfgvmgepjmfqqjg
wodqzrghcvchdjgncxxb,POINT (37.5567986746758 34.264017572741),POINT (2.4863480208124 74.2492280546406),2023-01-19-17:51:04,ojppqxosrohmnzwgkruo
shnthaykkwypvphoawss,POINT (76.7524469329691 66.3886679907239),POINT (19.0381893141067 53.8623510871544),2023-01-19-17:51:04,jeagermmjbrgwsqfgozn
ufvphavrtpymeyizjalc,POINT (68.5761756384629 4.5876884733808),POINT (5.2922295454262 61.1991410703972),2023-01-19-17:51:04,tjachqwsronhemjxhjlf
mgbftlxazaqwzfkwhnvi,POINT (81.8764703062811 43.0894785940582),POINT (77.7101098048508 59.1446585913557),2023-01-19-17:51:04,pelgfcalecoxdwtqcumb
sadstefugzbtkffbgwvb,POINT (44.0018898380669 80.9032464453899),POINT (2.4755488623766 98.9551638874064),2023-01-19-17:51:04,kecjupabrkxdtbewhuph
yjcbyjtkgntryglptfua,POINT (80.2017207433354 54.9737700410479),POINT (85.5975443183264 69.6274877180777),2023-01-19-17:51:04,plzyxkxgnvzanzoquwtq
fzcepwsrxjcmyehnbeyd,POINT (3.0450117191541 64.0580301399105),POINT (89.5107070683228 74.4261150740793),2023-01-19-17:51:04,gtbynyqdokdfahijwmib
cqaljgyyqxxaidyrtwov,POINT (65.4550990237321 68.41590629944),POINT (17.2022820543369 26.1263944137365),2023-01-19-17:51:04,fuayobzhqlkccjgknjer
sehnwginybwywajomjxz,POINT (30.5775320217673 10.6903155076853),POINT (36.3026679260713 29.4363204955383),2023-01-19-17:51:04,noltbjpnqiaqawuazika
hekeochuoyqlyaxhjdoc,POINT (23.4994101809451 10.4420936202217),POINT (74.1324829675359 85.1995783916097),2023-01-19-17:51:04,anscxoovujfhwrroibgs
cnvphfkkpbglpkatsyqp,POINT (87.9296293752101 11.1912372278366),POINT (30.9458992230124 98.95815722925),2023-01-19-17:51:04,prxzjmituimjqcyypoqf
nuxywhrpcfrktaytvyld,POINT (63.7961161035257 51.235350598299),POINT (78.4317723113138 53.7552091995269),2023-01-19-17:51:04,zduxjgmyhnrnswvziwca
essbtvnyxhsfqcceopzt,POINT (16.9422905858102 82.0595415941368),POINT (81.0982948543674 16.5809350267495),2023-01-19-17:51:04,pfmwdqogxgkokduanhpt
cmgfrfwfrihuucynukqt,POINT (57.8460741503132 25.6830532277345),POINT (12.1272531559719 18.0861415349959),2023-01-19-17:51:04,xicdmtedpawswwikvqdk
jdodwqbxpcktkfmhwylz,POINT (42.9749783964317 64.7677245890017),POINT (28.7394838360356 21.3481258232766),2023-01-19-17:51:04,pjzxbgylpdmjmovwcpec
hswmcqqjcjtnllmgzebq,POINT (19.0035046575637 40.9634583567328),POINT (90.8531662263256 1.5675907847269),2023-01-19-17:51:04,rcrljlqjomrgnxlqrzut
coxpytmdvkwtxzdsnfxl,POINT (87.6613901173311 69.4699110115731),POINT (76.1131612869393 29.519363533632),2023-01-19-17:51:04,yhnrsmschdqgygkvvquu
vlkacfgsrhbmjjubyiqz,POINT (98.5556263592769 14.4205513474563),POINT (62.2668819812451 96.5176209831528),2023-01-19-17:51:04,yhzqabxupagomjlkogja
jbmyogdoziunrsaddzgb,POINT (40.8480295756077 69.3620092972053),POINT (17.6090166185277 68.4889150110159),2023-01-19-17:51:04,ixggpdctiemzjepjonob
ewyjdkeeynundnoxhhia,POINT (34.7709996745244 84.7464787895816),POINT (26.1166310779748 53.6333513683697),2023-01-19-17:51:04,jpgqyrunymwpljcittav
nwacezhtkjokdkgqhgml,POINT (37.1369442410733 6.7929473721239),POINT (81.8976073333759 86.714925394209),2023-01-19-17:51:04,atobfpcganrcbcrvyfvl
ehkdvcamikandwoqulwi,POINT (95.1028082040634 61.900075422061),POINT (19.498605169961 80.8764800657347),2023-01-19-17:51:04,tvqffhayepfehrlbgjce
yjbcyernhrsbutovpdmy,POINT (4.2955360623764 54.7176316926846),POINT (74.0415972496786 29.2743139625236),2023-01-19-17:51:04,ysvzoyhnophnerlgowjz
tvplwgkpmulypgtosoem,POINT (80.5407378916108 39.7502172759407),POINT (37.0379182132294 11.4951296875945),2023-01-19-17:51:04,omhilzmwphjvsrlbcthv
htkmqokymoaliqnlppjm,POINT (62.6574800759363 94.1584680270252),POINT (60.4492215268606 95.8598305053439),2023-01-19-17:51:04,funrtfcvpdzxftuswzyo
jjinctlaiieomntlbnwn,POINT (40.2494879311673 1.1622383732498),POINT (29.8711679157769 28.5006492874914),2023-01-19-17:51:04,euwuoujqfpjpeuyfxzgk
ghortvvjnvvtvnfmcrnl,POINT (46.9075113986576 48.4690525590581),POINT (47.1631228791412 90.7723806633121),2023-01-19-17:51:04,tpsnkrqoakqcjorjujew
qjcjwqcjrdaihowtlpoi,POINT (4.9827837918171 69.0606829973236),POINT (67.3015878605937 11.9480436992787),2023-01-19-17:51:04,wjmabjwyukccjznnzkuy
raldznemukarhajzqvnv,POINT (43.4132779435376 86.9000046310434),POINT (33.7531966965808 95.6995023901936),2023-01-19-17:51:04,hbftqcsvrgyijsameedu
wnwwwlvgjzorvewfxqzb,POINT (21.2607872375345 61.3931288547891),POINT (67.355660453255 64.5651732939738),2023-01-19-17:51:04,midpxztrevncvxgalkpi
zkowqbwkxvjkthgshbcf,POINT (13.6735727439154 83.3647506257559),POINT (78.9123393209919 10.743721631279),2023-01-19-17:51:04,azdwlhkzcandkjorrrlz
lgxjhrxkdjwshzqghafl,POINT (29.8749319843453 32.5609169258441),POINT (32.8478344335415 22.884332176858),2023-01-19-17:51:04,caksujlwjbgrkxmurvvb
tgvkivjpziiexplpaoas,POINT (40.5659155798586 75.1053517018483),POINT (62.8057623598647 59.8731475949994),2023-01-19-17:51:04,oibdqeqjxbkuzraiivhq
kmulnowjiwlhkribkxuu,POINT (48.7803388270473 67.7527458018737),POINT (97.7793778805057 23.7331604031381),2023-01-19-17:51:04,mphekoxqfjgindiuhsaf
umcwawystgvhxziywajr,POINT (91.1837964887302 88.1866011756301),POINT (14.2423044097086 21.2066137774669),2023-01-19-17:51:04,zdcvsftvbvzoojxyxurx
hkfjxxjvoonlhtybnxwo,POINT (30.0287853207685 57.5975451859258),POINT (8.2350201408451 57.7315214932239),2023-01-19-17:51:04,yiyotmyximnudpijkwps
nsipgxreawgmtybeerly,POINT (14.4924071192233 37.1159250266439),POINT (32.4181936007974 83.2733967735033),2023-01-19-17:51:04,fytdsxepnbxowkolmzmt
mmmgdvaixldajtlzqfxr,POINT (55.672100762659 61.2818872460536),POINT (93.1662675732492 26.4427338695494),2023-01-19-17:51:04,wsydallbbqvsciauhgtf
quuokijczfsfpzwuigrb,POINT (38.3929267216459 59.4416677100177),POINT (57.0135099189666 91.3175262440549),2023-01-19-17:51:04,ddrdvarqfdmeskhymkkx
dlyrjfnwcsdeakfihpdu,POINT (17.5593639145769 29.3167678672044),POINT (84.0498437768085 15.7913689595156),2023-01-19-17:51:04,eggnzwlpxaustkchjaio
nbaoktgsnayvmqlbkzcx,POINT (59.7049267638603 29.7225029611874),POINT (71.8451540553919 65.9101726611074),2023-01-19-17:51:04,aldvtnwmvckvjexhrrve
ithepqafjfxysgumborj,POINT (47.5905650206489 84.4458642918139),POINT (47.7456819257824 62.2842668841688),2023-01-19-17:51:04,rytyhyehsebzvfsolaih
vbrxxkkpkkposlffbhqv,POINT (34.429980012266 22.4316515327386),POINT (54.3446908130995 94.2979414867249),2023-01-19-17:51:04,wrxycinzrxihazzlprjv
yrymexmvkoeoxhuwehuz,POINT (77.6679392842961 31.720298426355),POINT (21.7256193310556 21.5677149865299),2023-01-19-17:51:04,vvnqdbqaxshnhpvpfqut
mjijlwneovgzkspptrtz,POINT (27.5180147416756 1.2976564971069),POINT (77.406107329704 9.1589241500613),2023-01-19-17:51:04,uvcshlaynbsjjdpmpxpm
giyenfibazkacprtqtsf,POINT (51.9360745452813 32.1645688369243),POINT (24.6199517144772 1.9271175936888),2023-01-19-17:51:04,szcnvdobrifdfldtwpee
fgbrerziirircyvqzabq,POINT (17.2716379402457 53.9303453145782),POINT (19.1154053519037 5.1362634002786),2023-01-19-17:51:04,uhgzvtismfhilinnkeyv
zmryvbfxsvaordrhzanx,POINT (83.570839661121 38.0137238115197),POINT (95.862035033604 32.6969812130034),2023-01-19-17:51:04,eodxruddlgyudkbqwzbh
owlidziyhjfqrcfblcbw,POINT (9.4222693163428 94.7311945321555),POINT (54.5667099621312 8.2370713825574),2023-01-19-17:51:04,yteujtmzmppptdlgljky
jdnatjsqrbllivvihfpw,POINT (30.6896361615565 15.6999417028896),POINT (90.3811753457863 56.0325694690036),2023-01-19-17:51:04,ywkwbkxeagaqlmpygeft
tygggvlqwzxisskpqsna,POINT (53.6210861131142 16.4356090592302),POINT (28.417126408464 33.7469931658517),2023-01-19-17:51:04,iyoymzbbveuenpcdogkx
wyutsfewghbdhfkeuxcm,POINT (58.671070034432 57.6895716064493),POINT (62.0236932663332 55.4810339105677),2023-01-19-17:51:04,gbnfrjgafhdtgksleuxw
gidinnkuwvcapozsnexb,POINT (69.8454210145335 1.6730653220246),POINT (79.1339573102236 25.6236308275439),2023-01-19-17:51:04,sydfhicaadzdyhgwttqc
eksynakimcuujnglvfkc,POINT (96.1864801504936 2.5949818449517),POINT (32.3082199160468 53.6844025605374),2023-01-19-17:51:04,ociipedcqaofhefhyesj
dqopolxjkayfgzcisuay,POINT (67.4998433441335 89.9087397376888),POINT (35.0205279237024 78.6216186284237),2023-01-19-17:51:04,gwzopkmozcvzwdvhjaxn
uanxjzxqekoztclxaxqp,POINT (51.4585814858482 33.3822426179647),POINT (94.3836021152021 28.9582100364845),2023-01-19-17:51:04,ojgasyvktgflwpupmusa
nrjdozngqyoxdmjsakux,POINT (60.8836985972408 41.2719133479119),POINT (8.262561748535 25.2722583177087),2023-01-19-17:51:04,bnspeudpqyndqncmgild
tzzfnxnjdxtkumvbnnfg,POINT (54.5987292373139 61.557782795271),POINT (89.7554040076031 43.8054540454674),2023-01-19-17:51:04,hxaqqgxysspuuzbztevs
