region,origin_coord,destination_coord,datetime,datasource
hkhqhlvnrircleysftit,POINT (68.9090435229272 67.2239293581219),POINT (38.1318194514263 78.669544766423),2023-01-19-17:49:56,slvptmtxtihmwscrvqvt
ivdaznlixpxnckhdxjqt,POINT (13.5278451096381 52.653809946568),POINT (94.2103616964552 78.1539556059197),2023-01-19-17:49:56,omsqsetzdajgkpzhpyvl
rvidyclxzybkrsvdnesg,POINT (82.7212732759217 5.5648512494427),POINT (70.4532850725156 67.8077305782307),2023-01-19-17:49:56,etrwmdghexrqqrxoujgf
tpkwjixaqaiwkaokuyrv,POINT (65.8780627489004 89.9145632484747),POINT (4.0643641102201 90.9695014419873),2023-01-19-17:49:56,dafgrfjhzvtjybjlutta
hlpshcvhvqcpzkksrthj,POINT (51.0384001361408 28.1233620699521),POINT (27.0536101070337 25.7531352429091),2023-01-19-17:49:56,wvruuawvvmldgplyosxu
uoatnzagzyowcuytxdbd,POINT (40.0089178392233 98.5656543980477),POINT (43.5488243609085 84.4709789237417),2023-01-19-17:49:56,spvwhizrleytacjnauqg
muddgyfelsqyqevfpsno,POINT (91.3320391507007 53.7855864908239),POINT (44.6856080859702 20.1236539813546),2023-01-19-17:49:56,alnhojvszltqkmzrcfis
txkqbciwrylihjldlloz,POINT (44.2138777767894 19.1686527001376),POINT (37.2151233462832 86.7183135019911),2023-01-19-17:49:56,nvurohcznfejhbfhimmv
kfacazghhwfiqdiefmwb,POINT (14.2471517639181 75.0903512713567),POINT (25.8073857317801 9.4391538369761),2023-01-19-17:49:56,gqrdlnipqfhnpbzxztrm
svrlqriyrbbblmmkssqn,POINT (83.1622587370192 74.2938752297474),POINT (59.0521336470903 63.2528080929712),2023-01-19-17:49:56,trfzrsfxmydnzllgcgok
iqszaeswblqihazkiszt,POINT (87.2293806117646 1.1095783652352),POINT (63.1438653143457 41.780983730799),2023-01-19-17:49:56,hjfaxqpimryenqfftaal
ygtdzoppztsvnnqwrevd,POINT (27.1372964609042 62.4544972828778),POINT (57.4258728236055 69.0203421359183),2023-01-19-17:49:56,qmyvyjfnhfumhxnvenhj
vyuaxvgxqcvmjqtbhyow,POINT (15.5063049302272 66.5463524292553),POINT (64.5767326051494 95.7342125476225),2023-01-19-17:49:56,kcdbpxodcdqxfjdqcofq
amdmgehbuobktaitazdp,POINT (9.6053744466682 74.0760396282914),POINT (4.605733115005 57.5790576693108),2023-01-19-17:49:56,moysxgemajfpbxdmynrs
oxfaxcmxnxuvtyxzbpij,POINT (10.7509322140233 46.6915784332289),POINT (52.2392446336251 41.3271677401324),2023-01-19-17:49:56,nkzonqqnwejljegytjcg
peowsbbqhzkxmgxbunis,POINT (38.0186966735259 10.501299488311),POINT (42.2858415318315 17.1025112616345),2023-01-19-17:49:56,kriytgjfpyxzprlenypv
amsehgxzjdagmukahwib,POINT (59.9807648487391 89.4622234173468),POINT (67.6935682662713 25.5417554390056),2023-01-19-17:49:56,qgavcstjcojtfmuzxolh
cucccajgtswywmtyomqz,POINT (63.1358369506882 41.6716800337096),POINT (15.0603064023775 47.9868956014571),2023-01-19-17:49:56,llnutihxgyysdtaowxrg
ctrgdkiycownamhmuhte,POINT (2.6573092526701 15.1213466763975),POINT (6.137966520473 61.4992794570891),2023-01-19-17:49:56,glrkglilnjctrdhadnxa
cafotruqliosorqmwyig,POINT (6.1816575293389 6.7303716684237),POINT (84.3858138481207 67.0802677307247),2023-01-19-17:49:56,khprjjadvnblbhstpuha
rhacwehplfpbghyeqxjn,POINT (24.5937806525925 68.4822738273687),POINT (2.9392965281048 47.4197267012277),2023-01-19-17:49:56,rrebgnzsavmdwquuibpt
fmovbrpgtxcebnfkbhvm,POINT (15.4813414061507 7.4496350564465),POINT (74.4082244868282 40.1530225654362),2023-01-19-17:49:56,xylplhakpjfhmvfzvcri
mwklzrwhtadegpcheqqs,POINT (57.0706560630093 70.1292537168565),POINT (1.4773303819893 34.5712352121737),2023-01-19-17:49:56,mraxveahjovvtfqbnwtz
peyiutpfycshihbhgwby,POINT (30.5212484633875 95.5977335097896),POINT (63.525044787796 7.1863154868983),2023-01-19-17:49:56,wzasjqmpasnbojdcxddn
tpqcuaxlwttqgsosiqjn,POINT (57.403679921784 39.692077143032),POINT (55.4837127662202 70.7411434917202),2023-01-19-17:49:56,bwjehnobjqgwrahwuqpz
bevdgvczfliubwqfqduv,POINT (16.0173918103672 14.3786862593016),POINT (28.3942175532418 9.0536701578597),2023-01-19-17:49:56,gugfwbqaqlvweeeivbjx
ykgcztestihqwgfpsxtf,POINT (16.5010129604465 38.837546257348),POINT (75.8640368379131 69.6895493437557),2023-01-19-17:49:56,jeefzbrhbyfnsheafqpt
otprmutrplojnhqujaex,POINT (82.0080492062248 82.7106807769989),POINT (46.4043567865949 7.6167609187841),2023-01-19-17:49:56,uckikoejfyfvetbugyyt
qmnbsosufskgkhbqrhcx,POINT (23.5952533134428 4.7028180479855),POINT (88.7611961953702 23.9574825136923),2023-01-19-17:49:56,dfqujpluxcbofoshfpfd
ozkilfmgiwzyyxlyouyt,POINT (77.5211072097729 62.4880015498795),POINT (16.6066307795329 33.6545704714205),2023-01-19-17:49:56,ljezsezsxlfhkibnuatz
dveobaflekmqayxuezst,POINT (20.6879606593208 56.1723108551484),POINT (12.0784470697853 3.2300004995127),2023-01-19-17:49:56,ypwmkjyordulytkzujkt
mvohvwtdudqgwnabqtfx,POINT (75.6817940227412 94.0092778552244),POINT (48.0173865192311 71.9065155472398),2023-01-19-17:49:56,ejlmgxdbkwdjfohsmfxd
miodowdgepytwetpmvay,POINT (30.335780566281 56.625347132739),POINT (93.0725433636531 41.0131105428005),2023-01-19-17:49:56,pvelqywwnyexnyobkoft
