region,origin_coord,destination_coord,datetime,datasource
pzzbpghmddidcactddnx,POINT (34.6839672900241 41.7564222001018),POINT (61.5742272203192 22.0123975676438),2023-01-19-17:50:17,fnxbslrxesphhqerrvng
gfdroeozhipolnpgflai,POINT (79.7121362016151 79.8366454305011),POINT (12.0177932188792 34.42909729855),2023-01-19-17:50:17,nondtpbnshjtvhlnqzki
zqjbhstjawnpyvydsssg,POINT (7.119207671292 72.9515787981),POINT (12.653010237648 69.8209519021367),2023-01-19-17:50:17,lcppeboqijygqlqxefzt
cmubcztddazqlulqmyqv,POINT (7.101082705607 21.303554532879),POINT (79.5051891342821 21.1363361532464),2023-01-19-17:50:17,auzwxzzdvgxdumpudnrh
dzslvkrvszrettrtzpsc,POINT (15.6200025935977 26.5386691959375),POINT (1.6751803042613 64.7704743397224),2023-01-19-17:50:17,mspfjizuyketndwlsgox
mgpiqpxxdradieudragb,POINT (66.6216898112526 45.1701053319477),POINT (49.5437559994379 59.6301565151126),2023-01-19-17:50:17,wdksmcumvnwbthsmepkr
zjuvxlwgkigkeklwargs,POINT (5.1938260835053 74.3494610609881),POINT (13.2878254525785 64.8542127446325),2023-01-19-17:50:17,gxlqrknshvmbrewpponn
mxkkpmcsiyfnhjzymsvc,POINT (30.4535797073649 25.7221414639455),POINT (60.2746609772778 87.7201996459688),2023-01-19-17:50:17,nfgsrkowvxfvirzxjibo
sxqidaagjxvrerfsohua,POINT (54.4928961014696 63.4361022476812),POINT (19.8157608159713 32.2722617015644),2023-01-19-17:50:17,yjjzmrplsewdebjcimkr
sqkfgalctkumhoqpasur,POINT (60.4710840920503 94.0128017918766),POINT (45.5178092773623 22.1270124195805),2023-01-19-17:50:17,qkxjbmlcyccabwiqmlap
vaeldhwvruijehvkhatp,POINT (33.2636298096728 16.8615231724167),POINT (71.1752977552188 95.2907613809792),2023-01-19-17:50:17,hyueorwlecclwxbbmaga
uqkdskfbpxzqchaetthb,POINT (86.2179732071551 68.3191345876014),POINT (39.430623320843 50.672922231012),2023-01-19-17:50:17,tjayuddwfwqixkfuqwoa
rsfmxsixtyznsopaesou,POINT (86.6471058347908 27.4744014670133),POINT (42.2829054781899 40.3861525403731),2023-01-19-17:50:17,yturdlxroqdgdteppnys
dnkxklxgtdjyzumavcyw,POINT (85.5769853829329 20.432298133156),POINT (49.5997900955486 61.599572738452),2023-01-19-17:50:17,olkzibvxcynapgscasse
ixmnwhzouuagislrmecj,POINT (18.5769502808469 18.1082112160374),POINT (81.0391938476816 20.2036675804831),2023-01-19-17:50:17,bocpriiwttafynwvhbxj
bevgmidmayywhvswxslx,POINT (32.7447164943173 95.9122540947923),POINT (28.2492860864742 92.9932488925487),2023-01-19-17:50:17,atunayhwayqixtnxdwdt
bjoopnzeerrwhertzsss,POINT (98.568996994476 2.4971723791792),POINT (23.9749664574497 98.8647174512821),2023-01-19-17:50:17,zigeuzllhmgthavggnbx
vjsrxqgsvtfsbldpkepj,POINT (41.4128703742769 40.79114345445),POINT (65.35212116241 70.2141561472859),2023-01-19-17:50:17,ixcbtrgjqmqeigvayqkx
yvpxxzjgxhqndncavwhf,POINT (83.5544907284253 54.6757314995555),POINT (10.2126052061676 11.9912236388334),2023-01-19-17:50:17,qxdbvitoacoviqiyishv
qefyeebhkoypyahfnaqj,POINT (9.5975068928911 69.8851560143726),POINT (41.464313813928 37.917322614853),2023-01-19-17:50:17,vxfvmvtmnlzeprkifnzs
yhpzyabwlvqkvaufyfxi,POINT (15.9575095608222 40.2324510193323),POINT (81.9666194903255 34.4392773417651),2023-01-19-17:50:17,bbipyzloxwwqdeohctgq
qcvqtcbrqgimvhqmqxss,POINT (9.6810069172897 86.7185487585263),POINT (59.6643429634193 51.1936250663201),2023-01-19-17:50:17,cdvzkvnssphdlcfaxyoo
fqyxkgkyxdmzrxfggqhr,POINT (57.1646115662038 11.7950188398181),POINT (61.1982631492246 12.241946813698),2023-01-19-17:50:17,wtkpdzkswpznkxpszopw
enyabvsfdkodfesuaokg,POINT (23.2366546999192 80.9636509164819),POINT (96.2027777835739 30.427853385825),2023-01-19-17:50:17,pitpnyokwrzgbniuvqul
vtktgxteaagndacemerq,POINT (57.965968887894 79.9311352879884),POINT (25.8929018024045 98.5490780626428),2023-01-19-17:50:17,emblnclmuqkqmxoubkdw
piujmqohavamxszeamtq,POINT (22.1475018836254 92.9035690068618),POINT (60.1539676647846 36.2170151312677),2023-01-19-17:50:17,oelrkvygsdbunyoqqrva
xeujuimwbvhpakywoizr,POINT (96.6296026715969 5.6533332597488),POINT (56.0881438499006 7.2207959574253),2023-01-19-17:50:17,czeeuzlylzlkluuszqjw
crzjpunlbzeilgedtwud,POINT (65.3265470136902 44.7544232401754),POINT (68.8575552482506 41.0985517718712),2023-01-19-17:50:17,ueewqnsbzlkdktncjukx
jklqdrvwzfnlzchjcvzx,POINT (72.7196270323989 6.0907007116216),POINT (75.7903161747371 8.5154474708884),2023-01-19-17:50:17,erjkibenqovrcgdpiqsl
fawfjhgxnqwzowtnuvkl,POINT (59.3936767797145 56.4757267779521),POINT (53.7538132853106 47.0301967304731),2023-01-19-17:50:17,gfvqdfnpbsqlqwwoclyj
pdbwzcavxrrtmtrokkwe,POINT (46.709987019703 78.7342999712701),POINT (64.3741339850932 76.8109700854103),2023-01-19-17:50:17,gpckkutztbsisowykies
hzrpablxeuctglieexdn,POINT (93.8896527296704 94.666263621558),POINT (31.7112840638552 9.161927273874),2023-01-19-17:50:17,rgupfivnwftitifadsso
lozbknizaqsokvjdnyjf,POINT (38.8592196223477 52.4746804307154),POINT (82.446947578241 95.7506503006155),2023-01-19-17:50:17,wzljmwjvteeaoslaqxbi
myuuqnalnjlwjcjjppgq,POINT (17.165766994527 79.0377531909936),POINT (60.5348194163609 36.7109728678554),2023-01-19-17:50:17,bgmgdgnnupluhsotvvro
ylnmhurskemeesgrllvc,POINT (52.2268643309264 52.6225206147425),POINT (22.7954247741058 62.0512951096182),2023-01-19-17:50:17,bvbmmxjxqmfqbewfjdrk
xwbjhsikhiebnqtgrzwh,POINT (51.9642335605019 54.942877203844),POINT (9.0956725591917 77.3346523524966),2023-01-19-17:50:17,nedojqueikkyqeyjpnmr
rhtiizbejpdvvlmkvrqc,POINT (15.5964454842195 55.6672316909177),POINT (49.3494252832374 90.7055431976313),2023-01-19-17:50:17,whuwhatmopkfnyqozhpt
swoihtzhiumozdwhujef,POINT (70.6465320479607 62.3325818885334),POINT (75.9482876138974 39.9146257262805),2023-01-19-17:50:17,odirpqmusxiixscmxeql
beikevozloyjkpdanqoi,POINT (93.4409983540884 50.404567770967),POINT (84.7712182800624 16.4034360884833),2023-01-19-17:50:17,soxknwulnmwoubvyrpgp
swhlvbmsybojcsrfovrs,POINT (73.7771301858307 39.9164012321621),POINT (20.6782605206906 53.6322846691754),2023-01-19-17:50:17,dlykeximfjefjglxxoed
msvlcevqfrlhzhhjxrkq,POINT (5.266268643966 51.5510585536244),POINT (66.9235300032993 42.963644415944),2023-01-19-17:50:17,izskueedqwvyqxiezwjk
rsvlvumgxmhwgzeuhgbs,POINT (26.2910011591772 5.5215619257021),POINT (96.4518493639238 95.1603724808781),2023-01-19-17:50:17,yimmnkxgagsffowjgpih
xjijzmtsrwrsaknlbmmm,POINT (83.2720044959356 84.676953871963),POINT (41.8740442957039 43.6883722858797),2023-01-19-17:50:17,hjhpzdzpgbhqzwlkibhf
jybglhezpseiyuwxqiia,POINT (74.7630526899452 10.4442397043733),POINT (16.3839406693464 33.5244494212938),2023-01-19-17:50:17,wevpygqsrhtbrpmmkeks
wunqybiidfaiabucmenb,POINT (56.7108733641017 68.9941718730678),POINT (96.926614226296 80.8775190276647),2023-01-19-17:50:17,vivvnodmeqhgufkvsfdf
qyblxwapehmdhpqmyqdj,POINT (13.4768401924077 91.3895325129405),POINT (62.772652030513 2.2187911222317),2023-01-19-17:50:17,uufsbkwfyylrrwwwsmzz
deaoiovlefaarsddruiq,POINT (48.2507245499233 21.999680441498),POINT (18.0911934166007 60.1053128048979),2023-01-19-17:50:17,akrzoamarcsontaxwaeb
pomatwzcvhndhhhaulpq,POINT (51.5530705937601 68.3609602414645),POINT (31.5447371479833 73.9403837203885),2023-01-19-17:50:17,mwxftssikslpgdqhsvip
ixbwnnhfnrvzuiqedyie,POINT (78.0462761285228 45.6167969511473),POINT (46.8716882948722 89.9571713192944),2023-01-19-17:50:17,xohoozkigbxzmrlyzisr
kecmhpxtqekvagffofpx,POINT (2.2588450378645 48.9455881983902),POINT (9.4982558342488 55.7808512353766),2023-01-19-17:50:17,qdkiztpmlyhpjtlfjxcz
avicjrtvsogustsycwur,POINT (32.8299707121746 43.3347706418144),POINT (97.118139765715 70.4022389951561),2023-01-19-17:50:17,nfvnobvfqnwnycffddcx
mpjhzarysdamromqwnyk,POINT (95.3525465181713 72.4783190334371),POINT (61.4303186496197 86.6809060285598),2023-01-19-17:50:17,cmxjaeyycnlpvvmfrezz
bzltqrzzyjzgyngbdvxq,POINT (80.9555139108889 96.4921629083234),POINT (82.0597905420294 63.0999237912322),2023-01-19-17:50:17,zchutvqtsuswrezjvclw
pktehtusjlxypenbrruu,POINT (33.958388195134 74.066274755461),POINT (47.251464612209 7.3375334800023),2023-01-19-17:50:17,sbmerornuylltwscroej
pqclhugfxafvbmlljaff,POINT (95.7663703540967 65.082350665192),POINT (65.7407386275398 16.9072785512607),2023-01-19-17:50:17,lxmiqlwlwwzfyiktbrvx
jldjizxapaotpjmhfnpo,POINT (31.164910509559 5.4777786736376),POINT (6.3839240942836 39.6903411068958),2023-01-19-17:50:17,vurrsyujzoyuwudjfhjv
hudjnukxhdxwcylkwdok,POINT (24.1658627327503 73.1785256223428),POINT (21.5054688375588 46.7586078083742),2023-01-19-17:50:17,ysjyyqdonkfbntkcrxad
azjuygbasnkuytpoclxl,POINT (91.3888949200624 30.4625612947838),POINT (20.6356268227986 65.0840872701793),2023-01-19-17:50:17,erpdanibnlpjfoevoyye
sjsnhwtfboepnseyydda,POINT (38.2640534582355 91.8393126988542),POINT (38.9755775006262 38.8877500578092),2023-01-19-17:50:17,fqgxmbjqdsmuxekpphmz
yovfhngzlanneubcsfml,POINT (50.3492934245971 81.3308832772831),POINT (88.5807739749027 25.2264759725073),2023-01-19-17:50:17,upgsmoakwlsypmsleyfh
mxqdchnoxscvmqqkgvlx,POINT (36.6512889020782 8.2843489040959),POINT (37.5251167777712 53.4824734393968),2023-01-19-17:50:17,zjixnetcqildjoxnunjq
ridqrlxuoilsimgwhxis,POINT (8.6999346288964 69.4578645356705),POINT (43.4910132539978 36.9509106706617),2023-01-19-17:50:17,tjfesymgjkgmdmobmspe
lwbludqipfxuydydulep,POINT (37.7199783723653 19.0024244511186),POINT (18.2509628069366 75.1829208316829),2023-01-19-17:50:17,rvdzokzffisexoodgfec
ouhskmeldhrcdteteyiv,POINT (35.1810664374395 69.0176397369339),POINT (9.9882077314551 69.1507754538516),2023-01-19-17:50:17,zbsbetmkqcnlmvjujxbg
fnuktwducihhybnmbkrr,POINT (66.8322523026377 80.6952657936667),POINT (78.9025103431481 74.5642625337888),2023-01-19-17:50:17,lgwvfuoismutavoktmpu
gttormfagtopwwnhwkql,POINT (60.4556744583616 16.6265624662813),POINT (70.0948799862861 15.4685977362265),2023-01-19-17:50:17,leyyghbghigvtafbwlwb
iwdcxmcuutkassgezaul,POINT (87.3413478777241 53.8347445077685),POINT (55.9588157671083 25.8420448011941),2023-01-19-17:50:17,gunekvgejfjqwqfrhvwv
gehoqajrgbexrlhqyqcx,POINT (80.2614439426611 34.6768543481973),POINT (66.5473968756981 79.4846765267336),2023-01-19-17:50:17,bmvvkdrvqovdjefozzwb
dlgjpplukhlbwrblfmnz,POINT (14.8192367512941 79.3946657017631),POINT (19.9709193414739 98.923244770805),2023-01-19-17:50:17,xtrniobcqkbjhutsqsel
tnxlcfnrxxlrrmkwvymk,POINT (72.99444961549 9.3995411741371),POINT (44.845443834364 37.3562319726108),2023-01-19-17:50:17,yjaoxcyxeymtzocsatjz
awmucavwwtwlposmtqfc,POINT (44.1699666901385 6.8739238689022),POINT (17.4171979018118 3.421742338516),2023-01-19-17:50:17,nzzmavkbtzbhubfoxdmn
uoryouxmdzhnynaamvin,POINT (83.4895285973175 17.4035324589943),POINT (89.584111787709 91.111278758712),2023-01-19-17:50:17,glohkbdxtilzevpeyhrj
cndpetxuplonkbwfmdtx,POINT (76.3779938301095 2.655648273782),POINT (18.8767623748157 5.2638546005352),2023-01-19-17:50:17,xctghoydcdyiklowmkcs
jyafvpkfnsbhhwnilbbg,POINT (13.5030755319113 45.9844987066275),POINT (58.1219488397442 81.8154247865112),2023-01-19-17:50:17,hvfdmqplyonmajozzmgr
dnjsjkvuwwcxhsanpdrs,POINT (20.0245997644191 12.1532452695676),POINT (87.9308695737582 90.6290713650199),2023-01-19-17:50:17,urgurwdtfsknfnquvstw
pxaubppxibnblwghjpai,POINT (44.5548557717046 37.52079771966),POINT (32.5778841636353 32.5409916592714),2023-01-19-17:50:17,rlzdpbnuqpskxnajluqm
fjtpmowtiqxbocwqxnpu,POINT (75.9046044675029 38.3558449434969),POINT (25.6185957761434 35.7787451761788),2023-01-19-17:50:17,lcnjkativiajqdzcekyk
yhrizeobcnnjkvmigujj,POINT (48.968053118667 79.1179778946428),POINT (26.0850160109125 20.9049522665662),2023-01-19-17:50:17,zdeiywpilqhkyaucrvxq
rqbrokmhxzurhszssrjf,POINT (5.4374520721161 16.7107844573161),POINT (43.7059037361045 36.9429469505961),2023-01-19-17:50:17,sfwovjhoianqsktatyjs
brwxtsfnxexgcuhmahdx,POINT (50.0072843078883 80.276465226358),POINT (12.7778907530778 5.0076753811381),2023-01-19-17:50:17,tjeiydcsftmwwdzhdixm
nlbfwvlopixsjdkxefxx,POINT (71.9475180827981 60.9759678032425),POINT (88.5330459852756 38.1027106862189),2023-01-19-17:50:17,yttpwsnlmikemoegwovf
ngqhikmdwghnhuesezbf,POINT (11.5733928389715 10.7534205283294),POINT (37.3132860393236 82.4545188055398),2023-01-19-17:50:17,thwtfedmqufqnogfhkzr
ilitfilutuelgzwsilpl,POINT (86.3466086207686 36.5913466365993),POINT (28.9560100682104 75.3333423033728),2023-01-19-17:50:17,ygvcgzaapvezmkvwwmqt
zgmujixlpgznubjrgbqp,POINT (80.0902573206988 79.7825514567459),POINT (72.2931949072697 77.4851696105054),2023-01-19-17:50:17,qnqmhbfovozbthvpicjw
tkxfskwylirmqxxecntd,POINT (66.2929476249377 56.9898609425637),POINT (42.2535281697765 81.667364701975),2023-01-19-17:50:17,aumfzybgsykkkakzuavw
nxnqvmnekvuuvnntlizf,POINT (80.3187153049121 97.5058484045443),POINT (12.2202262843553 38.0063363723979),2023-01-19-17:50:17,yznyhczmnhesltfdpjwz
emenkvgmodnjcdqtbulk,POINT (53.5044829391522 26.4425198392546),POINT (71.9391055154625 16.868396225278),2023-01-19-17:50:17,maabkifpocambqytbebv
ypwbuavsyfzptxnzbebt,POINT (42.3708516892216 92.2943114167965),POINT (59.0853890571099 16.4491675985994),2023-01-19-17:50:17,rhkwgscqwrmcrqpqjbpt
jftutpeekdsezqjzxqwz,POINT (71.5446389301955 84.6826083131111),POINT (79.8553644623961 52.5119671729895),2023-01-19-17:50:17,utzrkjqopgkvuwannwkb
nmzrvymaqnricvuinlco,POINT (20.5572102148421 33.2431802343515),POINT (34.3489325348975 50.3202361815762),2023-01-19-17:50:17,mhzapmyhxulcrpkzzhsy
mfzqyffnmtzfddulpsel,POINT (62.4382593484051 20.8702228999818),POINT (65.9852564162826 38.592121820355),2023-01-19-17:50:17,qzpwkkecdzsdpbhczdfj
zrjzmvxlkonbeowljlll,POINT (41.1031943629308 4.5008202974665),POINT (97.7932825619225 9.2103675001477),2023-01-19-17:50:17,tnzvecipsrsaeqyyxsmz
vaacogjazeftgrzhohjd,POINT (63.6215812129645 92.8995295025274),POINT (26.1885640643835 25.5490142949789),2023-01-19-17:50:17,wxcfbqmowqkzdlhtalhe
irqbuckwmyfxvjozewvp,POINT (88.5850230687632 51.100574231196),POINT (63.1983788843582 44.2259492902992),2023-01-19-17:50:17,qeqbcplxljklzqybosmw
jtxroolmhrxpvlirtulv,POINT (6.478121159677 65.2460297304797),POINT (95.3406674635241 74.6658740579916),2023-01-19-17:50:17,hyfzhjcivhepobieclnp
lrsdwwfplwkaulfsggqz,POINT (13.6452709511092 83.9227730112085),POINT (49.2294953589286 87.2443278484992),2023-01-19-17:50:17,eldanggxhivurgfpazdd
uufadnvzzecmcqytzced,POINT (77.5185059921942 23.7583462644866),POINT (5.6696053833156 78.2132072104597),2023-01-19-17:50:17,gcdhrxugqncygrqcehko
kfhuttkygbabfuvuorwg,POINT (55.7809788888631 11.6076417263998),POINT (47.1324677913133 86.7705420424608),2023-01-19-17:50:17,tfuqquwzhcurvypkxfqc
xnaytzvihefqjxsqxrkn,POINT (6.5023501618493 40.3702109848611),POINT (85.9794690666522 45.775427975039),2023-01-19-17:50:17,zmzmlqihxozkferhxaia
ryxxbljxhyhhaafwufie,POINT (76.1165653998009 83.1005393320274),POINT (90.6435666306119 44.8871733685352),2023-01-19-17:50:17,uedmyuoguupdnhyldthu
iebnggneqnomtzrodkhp,POINT (65.2622548169867 49.2771577822536),POINT (96.6028209510474 17.3105673192645),2023-01-19-17:50:17,saomjmpfcudfjhsamoyg
uvzoactfyfgmeddghsnl,POINT (76.2578232500444 22.3040710406789),POINT (3.9087663243853 71.0396704940978),2023-01-19-17:50:17,jyiqeqmiausgzrvgfitd
abnxirxcmwmzbtrbgfhn,POINT (14.1010452959731 26.4955776138451),POINT (83.4635998545132 38.8789373576532),2023-01-19-17:50:17,igwfwjapbatjnpstykyk
esqctchvulxxdsctrlct,POINT (31.6275603279523 6.4109162556459),POINT (78.7139491774022 64.1068226881749),2023-01-19-17:50:17,vnktbawrpriqmgfpwlfn
kezhlqwsfpfolfiytwrt,POINT (46.8402096116513 60.154170849522),POINT (40.5256123439596 25.745087757867),2023-01-19-17:50:17,ihedsoafmpfwzilggtqn
yhfiaokdcrjcxusouzpz,POINT (89.0897832386609 3.2944697406823),POINT (42.6920390035619 80.8735279597419),2023-01-19-17:50:17,xpwbcshsriuclpzaqazn
obvhkavsnuylrwxrwzov,POINT (18.0707819694054 88.3322256341112),POINT (90.2205253878888 33.9149244475667),2023-01-19-17:50:17,huxadyxgpekfzxqorobp
uitkpficrywdktqzkavm,POINT (61.9233871800216 16.330946883179),POINT (17.4146641661202 57.2307412541564),2023-01-19-17:50:17,ypwzmktducjfxrkkkmcl
khunkpbikpiwlaxdvpkc,POINT (96.4473934081571 32.9587466295741),POINT (54.3081026075703 70.5297483755407),2023-01-19-17:50:17,jsxtmqmybveiszvhjlzj
xpfpeassqivvcfyptgzr,POINT (16.2781587394863 9.5631317007307),POINT (30.2334912203211 68.3791998315194),2023-01-19-17:50:17,jgjsnzijieflfdovopxv
payoibzeuqhrhpvurmcb,POINT (63.4738501986057 42.3368371106685),POINT (18.4554531936872 47.8490498902787),2023-01-19-17:50:17,riejuegmmzaxuvrnfenc
nblxnjuzfwagkpmczogl,POINT (13.3264517323995 75.6486760443622),POINT (61.6563805431685 50.4262646332886),2023-01-19-17:50:17,zgqjaiorrdecatfcmthg
blblzpxicbenjrgfmbea,POINT (22.5671245820148 74.2098054706968),POINT (64.6735929556768 21.1285293396403),2023-01-19-17:50:17,nsmtfupefqrzqjbrirnc
gusmkebaxozmsgzrhexu,POINT (67.4503238263241 96.5288137621525),POINT (6.855056074408 68.5795381892283),2023-01-19-17:50:17,aqpdgxyqxenaofiehtpd
dizzvpovupskwuperood,POINT (66.3722443142342 29.5679299047282),POINT (49.2073731821464 5.604584861667),2023-01-19-17:50:17,rqfurqhzoxiyiktfbhtf
tbpuqoxpaecbwnadzamg,POINT (26.5255093957202 13.1471848806264),POINT (25.8306715795243 77.6958324561004),2023-01-19-17:50:17,qjywdxpvfaorlqlharog
nfpzhbkpqhijonhskjbm,POINT (4.16226062376 75.1981376394933),POINT (84.7588803384568 83.8875836859583),2023-01-19-17:50:17,byhybyrvgnsedswiwinm
rwaxplpgourcprncwqmi,POINT (76.0369856379085 93.5490098373961),POINT (75.1169458639445 78.1383895459685),2023-01-19-17:50:17,slbpddjleqpkgtccqknn
mrfwpvctlcecdumtspay,POINT (43.8613854921013 88.9857191993903),POINT (44.2634381657908 26.1149964697394),2023-01-19-17:50:17,cmvbyvkqhhsdvrqgxkab
tiwxzkrjqgcpjcjelicd,POINT (42.2349309270981 93.8392919541878),POINT (20.2630130590603 34.9270319256966),2023-01-19-17:50:17,exjajvjigjsqltzgacuh
lxrvgjpeejdkwrnzelxk,POINT (45.1773589287232 68.301984732373),POINT (21.9851216793837 49.3647558816326),2023-01-19-17:50:17,lqwwdenuolhglcybrygj
fbmmstykwovjwtzycfyw,POINT (81.5465397795441 28.2225549324381),POINT (59.50697656023 68.6721704306073),2023-01-19-17:50:17,lpcmzciudqtmkgmemtic
hwloftvlykwebgkuzhqy,POINT (75.4462701729005 40.5046648901029),POINT (10.0277420274555 59.9730321514791),2023-01-19-17:50:17,wypgjgibafnvdbeirzsq
mgcyktnwkryooxlyctie,POINT (83.4496085893136 29.6085420286783),POINT (97.9222873381701 34.1326527349139),2023-01-19-17:50:17,dpbfsqxxwxhmlglxqxcy
dxdkmiourcotvmcvgatp,POINT (33.5794937092865 3.7918883511777),POINT (53.7954955900219 89.3715832523596),2023-01-19-17:50:17,ovmdzmtvxexauijqlfuv
idwxntyckqwmnsciymiu,POINT (27.8263200610256 13.8331239823661),POINT (76.5674179194071 88.7152716860647),2023-01-19-17:50:17,jahuseoernjzbpopsgxk
sxwlmwkknmpobhjtjexo,POINT (18.6126704190223 45.9555954434804),POINT (93.0280248591009 50.9140356235252),2023-01-19-17:50:17,gpiutzrnyldfpecrdzkx
uaffrdiaacwmdanpnhhl,POINT (24.4451008368164 8.0865485644816),POINT (77.9155275736126 53.7027436892017),2023-01-19-17:50:17,ggasurseaquebodualxo
thudsuhobffsvcqnwivt,POINT (50.4700604815534 75.1646955554342),POINT (86.6233513268927 9.9507037354687),2023-01-19-17:50:17,oypaaeacaapcbvljcjph
euctenucjeqvuynxeian,POINT (25.7949000372492 80.1065171112836),POINT (89.5574293274055 33.3102214396089),2023-01-19-17:50:17,wtjuipzspptdqbxahvtl
skvskdgjlmigtlklgplo,POINT (22.4936951782896 96.5609338823466),POINT (15.4005693693044 38.141477112727),2023-01-19-17:50:17,chnefgewkpzjwibhbviu
subinyjkbkutabuubrxr,POINT (14.3384924200331 11.2181979096478),POINT (18.2941242657701 16.9614118497037),2023-01-19-17:50:17,ywocxxiugzqpqovrjldo
oqxywwrydmiuqpbryzps,POINT (45.917144815963 13.8787264970925),POINT (23.9374717764879 1.8328803878541),2023-01-19-17:50:17,vdjgldusgeaagfjosxgv
zavxdjmfmbxjjkyipade,POINT (18.7139354165407 56.6532558108707),POINT (93.4998075496403 30.8419460944819),2023-01-19-17:50:17,dltbmjkdthcilhhxsjna
btsaxxxcrjyqmaqpnuic,POINT (45.9578469516525 86.6691342344046),POINT (63.224635915928 10.9400655212599),2023-01-19-17:50:17,jvkunvfeuqcvqxsintep
iwchdnuejbzualuzgrwy,POINT (67.4712728275251 14.9567397378293),POINT (24.7579923589685 97.0644667379803),2023-01-19-17:50:17,rmxjnkyjbbijrqpmhulf
naqsocskfmfutsxjbpgb,POINT (61.2806207312033 65.5124595580836),POINT (35.7034534497222 76.4017538019041),2023-01-19-17:50:17,tyigbvsbkxfnbnccwykx
xyavecgrhytbksgypsyo,POINT (53.4312911601112 78.4888953190358),POINT (97.472038689989 21.0027900188844),2023-01-19-17:50:17,evjumziwpwjysouhnmxr
oflclwvrivxqhmvwgavw,POINT (85.8617116722878 59.0428549835201),POINT (87.3652511012897 61.1816834860494),2023-01-19-17:50:17,btkiiodyfucaadfqzcym
slwhsgkjasjlbaloidmr,POINT (32.6570690210446 76.4015586088411),POINT (26.5258536461747 27.3849149305932),2023-01-19-17:50:17,incqpgigmstjclpiiwio
nafezpbkfqgwidtwakln,POINT (31.8994818053835 7.7226753649979),POINT (36.4121271300234 73.8902368832106),2023-01-19-17:50:17,lzggbccxbewezjrheczm
htnrhscdefuwprmpuyfu,POINT (72.5314481610666 28.4753310968104),POINT (49.5655180227996 83.4582244247818),2023-01-19-17:50:17,haidylycxoqsyjepqzqb
iiilaqkytumhxwdcdxwl,POINT (71.8641216790155 86.8497150776191),POINT (61.338551916703 3.8550109652874),2023-01-19-17:50:17,torfuahzkasozypdmyih
usgtkvgeotmyyqafacdq,POINT (45.6628921554347 58.233913238654),POINT (45.9510327519053 3.1464861388841),2023-01-19-17:50:17,lyumasbtachxniwfcbhc
ejblsumlaepxaingkaoh,POINT (32.234974974487 24.8729350324358),POINT (87.4073953678649 71.9952755307249),2023-01-19-17:50:17,hgjnizdefmflrxltheuo
cqitpmyxwigyqpvtnotk,POINT (58.6831896447048 13.2168943809228),POINT (79.1597768853831 18.9888911312061),2023-01-19-17:50:17,jannggasluvfbttaofyv
esrepufiawbatvmaaova,POINT (72.271038455969 29.0437989127561),POINT (76.889897796196 17.49477702503),2023-01-19-17:50:17,qkqutnaezaoqelglkqrj
oiqayecovdhbzjmsxfew,POINT (90.4119314307649 30.9561627889036),POINT (75.7377158386131 7.1114918365208),2023-01-19-17:50:17,soqzxcpwepdeyqohuhwm
gaqwdrhmynzpuhyfnnlo,POINT (87.7373663753131 31.5883820816749),POINT (98.3397682321694 4.1995411614806),2023-01-19-17:50:17,kgmxppqublvvvvnzoyyt
ghidlboceevtinhizmax,POINT (82.7113622252965 91.8162097344101),POINT (10.9941595130958 86.2701008371721),2023-01-19-17:50:17,iwsieieigghxhliagcqz
